Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
1917,0,-0.0153838,0.0168949,-0.000216514,533.047,-322.087,257.538
1918,0,-0.0147552,0.0170662,0.000461368,533.783,-322.185,257.612
1919,0,-0.0149575,0.016641,-0.000385585,534.53,-322.301,257.663
1920,0,-0.014352,0.0166336,-0.000809846,535.324,-322.409,257.695
1921,0,-0.0154051,0.0158797,-0.000487082,536.065,-322.54,257.772
1922,0,-0.0158341,0.0164162,-0.000265911,536.768,-322.641,257.855
1923,0,-0.0154676,0.0165218,-0.000815605,537.488,-322.732,257.94
1924,0,-0.0147893,0.0167243,-0.000355439,538.28,-322.819,258.005
1925,0,-0.0150783,0.0161837,8.25306e-05,538.992,-322.946,258.063
1926,0,-0.0148345,0.0159188,-0.000132699,539.774,-323.088,258.111
1927,0,-0.0151537,0.0154082,-0.000484659,540.538,-323.198,258.172
1928,0,-0.0152369,0.0156164,4.0787e-05,541.277,-323.301,258.255
1929,0,-0.0146173,0.0160704,-8.18096e-05,541.973,-323.409,258.329
1930,0,-0.0148473,0.0158923,0.000219574,542.747,-323.49,258.404
1931,0,-0.0148205,0.0157915,0.000256063,543.498,-323.612,258.449
1932,0,-0.0153812,0.0155451,6.61991e-05,544.247,-323.754,258.493
1933,0,-0.0152406,0.0154893,-0.000761065,545.033,-323.845,258.556
1934,0,-0.0155715,0.0152789,1.89353e-05,545.743,-323.937,258.641
1935,0,-0.0151597,0.0155117,0.000573225,546.457,-324.056,258.726
1936,0,-0.0144648,0.0154671,0.000201139,547.18,-324.167,258.793
1937,0,-0.0150265,0.0151885,1.57279e-05,547.974,-324.304,258.842
1938,0,-0.0157003,0.0153114,0.000493417,548.689,-324.415,258.903
1939,0,-0.0161418,0.0151522,0.000176101,549.459,-324.542,258.957
1940,0,-0.0151709,0.0151611,-0.000272293,550.192,-324.615,259.047
1941,0,-0.0148191,0.0155811,0.000254959,550.903,-324.724,259.119
1942,0,-0.0139953,0.0151033,0.000338982,551.641,-324.817,259.184
1943,0,-0.0139974,0.0152471,-0.000512051,552.453,-324.924,259.222
1944,0,-0.0151196,0.0151831,-0.000325223,553.221,-325.058,259.289
1945,0,-0.0158193,0.0150563,-0.000117141,553.917,-325.163,259.365
1946,0,-0.0253004,0.0145906,0.000651247,554.663,-325.311,259.569
1947,0,-0.014655,0.0154966,-0.000173865,555.415,-325.359,259.516
1948,0,-0.0139724,0.0154008,-0.000313704,556.169,-325.472,259.594
1949,0,-0.0142692,0.0146279,-0.000135111,556.933,-325.586,259.638
1950,0,-0.0152424,0.0145526,-0.00100223,557.688,-325.679,259.709
1951,0,-0.0151891,0.0146659,-0.000322499,558.415,-325.788,259.768
1952,0,-0.0154154,0.0147454,-7.4501e-06,559.158,-325.898,259.851
1953,0,-0.0238787,0.0149463,0.000672555,559.91,-326.05,260.046
1954,0,-0.0141765,0.0156016,-0.000158026,560.607,-326.1,259.991
1955,0,-0.0142835,0.0147877,-0.00020945,561.417,-326.2,260.037
1956,0,-0.0258155,0.0143957,0.00035741,562.174,-326.38,260.243
1957,0,-0.0154087,0.0145064,-4.90584e-05,562.925,-326.439,260.179
1958,0,-0.0141987,0.0142891,3.61916e-05,563.618,-326.521,260.27
1959,0,-0.0146574,0.0144463,-0.000289487,564.423,-326.618,260.326
1960,0,-0.0149946,0.014752,-0.000490676,565.144,-326.715,260.378
1961,0,-0.0147888,0.014374,-6.72136e-05,565.882,-326.832,260.431
1962,0,-0.0145501,0.0134876,-0.000718006,566.642,-326.946,260.489
1963,0,-0.0152494,0.0139275,-0.000366249,567.397,-327.06,260.568
1964,0,-0.0142629,0.0139848,0.000403125,568.14,-327.179,260.644
1965,0,-0.014723,0.014196,0.000764809,568.878,-327.263,260.729
1966,0,-0.0249318,0.0141641,6.55327e-05,569.611,-327.445,260.896
1967,0,-0.0161647,0.014526,0.000451225,570.381,-327.511,260.835
1968,0,-0.0155674,0.0134966,-0.000808922,571.151,-327.603,260.887
1969,0,-0.0150251,0.0132221,-0.000443372,571.848,-327.72,260.967
1970,0,-0.0145598,0.013508,-0.000125426,572.561,-327.81,261.054
1971,0,-0.0139693,0.0137018,0.000199644,573.333,-327.921,261.122
1972,0,-0.0152975,0.0134241,-0.000576732,574.1,-328.034,261.19
1973,0,-0.025681,0.0132715,0.000533444,574.827,-328.213,261.362
1974,0,-0.0165715,0.0130707,2.4871e-05,575.581,-328.264,261.312
1975,0,-0.0146094,0.0130623,-0.00087336,576.341,-328.346,261.374
1976,0,-0.0243312,0.0132575,0.000272796,577.058,-328.518,261.574
1977,0,-0.0143305,0.0134196,-3.05515e-05,577.788,-328.549,261.539
1978,0,-0.0147952,0.0128662,-0.00106562,578.539,-328.68,261.597
1979,0,-0.0164969,0.0131313,-0.000662651,579.322,-328.798,261.652
1980,0,-0.0150371,0.0123896,-0.000783409,580.045,-328.901,261.703
1981,0,-0.0146824,0.0122285,-0.000152479,580.804,-329.006,261.783
1982,0,-0.0244438,0.012915,0.000244579,581.534,-329.172,261.984
1983,0,-0.0148257,0.0132001,-0.000351454,582.291,-329.207,261.928
1984,0,-0.0144344,0.0124312,-0.00164825,583.039,-329.323,261.988
1985,0,-0.0258481,0.0124067,0.000389454,583.803,-329.521,262.185
1986,0,-0.0156869,0.011927,-0.000382813,584.545,-329.562,262.124
1987,0,-0.0141733,0.0119499,-0.000532025,585.284,-329.655,262.184
1988,0,-0.014953,0.0129618,-0.000932832,586.037,-329.754,262.257
1989,0,-0.0248791,0.0126846,0.000826388,586.755,-329.932,262.452
1990,0,-0.0150441,0.0126358,-0.000602066,587.516,-329.983,262.404
1991,0,-0.0146042,0.0120478,-0.00131303,588.264,-330.11,262.449
1992,0,-0.0144188,0.0121159,-2.82459e-05,589.037,-330.211,262.503
1993,0,-0.0141911,0.0117387,-0.000277491,589.75,-330.306,262.589
1994,0,-0.0147385,0.012291,-0.00097824,590.487,-330.419,262.657
1995,0,-0.015951,0.012949,-0.000631753,591.278,-330.53,262.721
1996,0,-0.0155375,0.0118045,-0.000470018,591.999,-330.653,262.779
1997,0,-0.0147119,0.0115142,-0.000542052,592.745,-330.762,262.845
1998,0,-0.0241793,0.0109275,0.00152083,593.472,-330.945,263.032
1999,0,-0.0150214,0.0119965,0.000836316,594.243,-330.978,263.002
2000,0,-0.0146957,0.0116336,-0.00111444,594.959,-331.068,263.056
2001,0,-0.0154996,0.0117606,2.99366e-05,595.739,-331.18,263.104
2002,0,-0.0153583,0.0110384,-0.000357556,596.483,-331.304,263.17
2003,0,-0.014591,0.0105491,-0.000256216,597.233,-331.42,263.233
2004,0,-0.0147166,0.0107458,-0.000100267,597.962,-331.499,263.313
2005,0,-0.0138746,0.0113728,0.00024854,598.649,-331.583,263.396
2006,0,-0.0144629,0.011274,-0.000431979,599.424,-331.715,263.453
2007,0,-0.0154864,0.011134,-0.000806363,600.183,-331.84,263.534
2008,0,-0.0158113,0.0106605,0.000990644,600.973,-331.949,263.582
2009,0,-0.014405,0.0107701,-0.000824757,601.668,-332.048,263.658
2010,0,-0.0143103,0.0109665,0.000191968,602.405,-332.151,263.73
2011,0,-0.0140963,0.01117,8.81467e-05,603.106,-332.231,263.803
2012,0,-0.0143045,0.0111542,-0.00116072,603.717,-332.316,263.853
2013,0,-0.0145689,0.0110124,-0.00104114,604.319,-332.4,263.883
2014,0,-0.0146148,0.0104051,-0.00120144,604.841,-332.496,263.91
2015,0,-0.013995,0.0101033,-0.000618918,605.279,-332.642,263.956
2016,0,-0.0141224,0.0100642,3.04936e-05,605.748,-332.824,264.011
2017,0,-0.0143514,0.00974575,0.000363734,606.191,-332.984,264.073
2018,0,-0.0145253,0.0105508,-0.00043445,606.644,-333.186,264.125
2019,0,-0.0145537,0.0106561,-0.00150436,607.042,-333.415,264.179
2020,0,-0.0140916,0.0105302,-0.00185755,607.423,-333.705,264.233
2021,0,-0.0240921,0.00992749,-0.000462205,607.882,-334.152,264.4
2022,0,-0.014391,0.00959339,-0.00134772,608.401,-334.511,264.329
2023,0,-0.0145206,0.00956518,-0.000542449,608.974,-334.911,264.382
2024,0,-0.014428,0.0103939,-0.000604461,609.568,-335.304,264.433
2025,0,-0.0146089,0.0103189,-0.00105555,610.148,-335.743,264.482
2026,0,-0.0241183,0.0098224,0.00030168,610.791,-336.285,264.654
2027,0,-0.0143316,0.00989074,-0.000405074,611.393,-336.701,264.602
2028,0,-0.0146796,0.00958168,2.85123e-06,611.995,-337.138,264.675
2029,0,-0.0149902,0.0103208,-0.00112372,612.622,-337.565,264.731
2030,0,-0.0145287,0.010036,-0.001624,613.215,-338.023,264.77
2031,0,-0.0234111,0.00925374,-0.000781428,613.852,-338.575,264.946
2032,0,-0.0137587,0.00990957,-0.00250467,614.399,-338.946,264.9
2033,0,-0.0146231,0.0103515,-0.00200518,615.016,-339.409,264.98
2034,0,-0.0151257,0.0101235,-0.0023869,615.631,-339.847,265.027
2035,0,-0.0147118,0.00929291,-0.00211104,616.22,-340.319,265.086
2036,0,-0.0141687,0.00945556,-0.00249961,616.816,-340.777,265.152
2037,0,-0.0138833,0.00978974,-0.00238457,617.405,-341.205,265.219
2038,0,-0.0156529,0.0100304,-0.00127851,618.061,-341.653,265.279
2039,0,-0.0152224,0.00963623,-0.00119772,618.686,-342.117,265.327
2040,0,-0.0149977,0.00894876,-0.00108087,619.242,-342.556,265.396
2041,0,-0.014497,0.00909342,-0.00180033,619.818,-343.011,265.46
2042,0,-0.014189,0.00988398,-0.00322377,620.412,-343.459,265.525
2043,0,-0.0146864,0.00958593,-0.00295091,621.068,-343.922,265.585
2044,0,-0.0147286,0.00965726,-0.00268962,621.708,-344.388,265.647
2045,0,-0.0144841,0.00907048,-0.00270565,622.285,-344.833,265.693
2046,0,-0.0141286,0.00987259,-0.00388821,622.883,-345.286,265.763
2047,0,-0.014566,0.00987784,-0.00399504,623.459,-345.738,265.827
2048,0,-0.0153317,0.00916738,-0.00321686,624.085,-346.206,265.889
2049,0,-0.0148822,0.00937615,-0.00280503,624.723,-346.641,265.932
2050,0,-0.0144865,0.00884828,-0.00234634,625.303,-347.099,265.998
2051,0,-0.0150111,0.00931824,-0.00268584,625.889,-347.547,266.084
2052,0,-0.0150601,0.00905545,-0.00313971,626.493,-347.995,266.144
2053,0,-0.0157271,0.00860772,-0.00292068,627.16,-348.47,266.203
2054,0,-0.0146571,0.00874445,-0.00259104,627.792,-348.914,266.26
2055,0,-0.0145953,0.00883617,-0.00282601,628.354,-349.35,266.332
2056,0,-0.0144872,0.00871637,-0.00423908,628.931,-349.802,266.391
2057,0,-0.0147004,0.00912098,-0.00479724,629.531,-350.263,266.449
2058,0,-0.0146563,0.00882691,-0.00453395,630.171,-350.742,266.499
2059,0,-0.014268,0.00904613,-0.0039885,630.795,-351.195,266.565
2060,0,-0.0150673,0.00869936,-0.00295734,631.367,-351.63,266.64
2061,0,-0.015832,0.00854381,-0.00335328,631.983,-352.1,266.687
2062,0,-0.0153443,0.0085607,-0.00329519,632.593,-352.545,266.736
2063,0,-0.0149823,0.00802919,-0.00276066,633.201,-352.99,266.791
2064,0,-0.0144666,0.00830055,-0.00272068,633.822,-353.418,266.857
2065,0,-0.0147339,0.0078281,-0.00256925,634.438,-353.894,266.917
2066,0,-0.0148913,0.0079753,-0.00332676,635.014,-354.342,266.974
2067,0,-0.0151234,0.0079325,-0.00376186,635.596,-354.803,267.05
2068,0,-0.0147895,0.00773898,-0.00420676,636.184,-355.245,267.121
2069,0,-0.0150069,0.00780857,-0.00426374,636.813,-355.68,267.173
2070,0,-0.0154471,0.00793442,-0.00424143,637.428,-356.155,267.228
2071,0,-0.0151859,0.00754876,-0.00388184,637.998,-356.607,267.287
2072,0,-0.0149409,0.00773277,-0.00418207,638.586,-357.052,267.349
2073,0,-0.0151338,0.0076245,-0.00453657,639.2,-357.508,267.414
2074,0,-0.0158672,0.007497,-0.00430323,639.831,-357.958,267.48
2075,0,-0.0155061,0.00741718,-0.0035397,640.451,-358.415,267.53
2076,0,-0.0149128,0.00720671,-0.00306717,641.047,-358.86,267.593
2077,0,-0.0147273,0.0070899,-0.00428768,641.636,-359.319,267.647
2078,0,-0.0146393,0.00685664,-0.00500461,642.251,-359.787,267.715
2079,0,-0.0154353,0.00706215,-0.00523061,642.883,-360.237,267.77
2080,0,-0.0151353,0.00673205,-0.00455235,643.514,-360.693,267.831
2081,0,-0.0144717,0.0065477,-0.00420604,644.093,-361.121,267.895
2082,0,-0.0151874,0.00679907,-0.00506184,644.683,-361.605,267.966
2083,0,-0.0146039,0.00712946,-0.00645263,645.285,-362.064,268.026
2084,0,-0.0151643,0.00696632,-0.00574786,645.912,-362.502,268.081
2085,0,-0.01533,0.00693875,-0.00450737,646.533,-362.958,268.147
2086,0,-0.0155871,0.00607117,-0.0043568,647.116,-363.409,268.227
2087,0,-0.0161758,0.00645667,-0.00485866,647.676,-363.833,268.286
2088,0,-0.0153005,0.00716341,-0.00527324,648.333,-364.303,268.338
2089,0,-0.0151603,0.00639507,-0.0049456,648.95,-364.767,268.407
2090,0,-0.015037,0.00627357,-0.00513385,649.568,-365.221,268.467
2091,0,-0.0159232,0.00632498,-0.00503516,650.16,-365.652,268.523
2092,0,-0.0156315,0.00670833,-0.00568518,650.767,-366.134,268.573
2093,0,-0.0149104,0.00644732,-0.00610746,651.36,-366.593,268.642
2094,0,-0.0147007,0.00599815,-0.00597017,651.934,-367.013,268.712
2095,0,-0.0162445,0.00667644,-0.00594191,652.607,-367.481,268.772
2096,0,-0.0151713,0.0189714,0.00286112,653.291,-367.828,268.636
2097,0,-0.0129145,0.0349599,0.0179709,653.642,-367.904,268.529
2098,0,-0.0118872,0.0343501,0.0182386,654.225,-368.343,268.6
2099,0,-0.0122883,0.0345899,0.0173993,654.818,-368.765,268.65
2100,0,-0.0130548,0.0360352,0.0178275,655.478,-369.234,268.689
2101,0,-0.0150938,0.00638959,-0.00605146,656.241,-370.188,269.137
2102,0,-0.0147717,0.00569663,-0.00567766,656.806,-370.629,269.204
2103,0,-0.0151421,0.00554538,-0.00588951,657.407,-371.085,269.274
2104,0,-0.0153584,0.00586992,-0.00709745,658.013,-371.546,269.305
2105,0,-0.0143818,0.0190796,0.00134058,658.706,-371.898,269.19
2106,0,-0.0145046,0.033092,0.0208526,659.119,-371.943,269.089
2107,0,-0.0152902,0.00526312,-0.00624909,659.812,-372.929,269.506
2108,0,-0.015001,0.0184782,0.00172301,660.536,-373.254,269.369
2109,0,-0.0126209,0.0354524,0.0170048,660.882,-373.33,269.223
2110,0,-0.0148545,0.00575697,-0.0066383,661.694,-374.269,269.68
2111,0,-0.0145357,0.0176164,0.00197917,662.386,-374.571,269.554
2112,0,-0.0132533,0.0346735,0.0177756,662.741,-374.656,269.403
2113,0,-0.0156798,0.00603519,-0.00741922,663.515,-375.639,269.855
2114,0,-0.0133503,0.0184897,0.000758613,664.132,-375.943,269.747
2115,0,-0.0119359,0.0342812,0.0169046,664.502,-376.007,269.621
2116,0,-0.0155901,0.00583465,-0.00709081,665.341,-376.989,270.049
2117,0,-0.0146343,0.018502,0.00167002,666.018,-377.332,269.931
2118,0,-0.013149,0.0344446,0.0173168,666.357,-377.367,269.821
2119,0,-0.0146852,0.00509549,-0.00747387,667.13,-378.321,270.268
2120,0,-0.0145227,0.0179729,0.000644046,667.857,-378.679,270.109
2121,0,-0.013493,0.0357345,0.0175816,668.208,-378.709,269.96
2122,0,-0.0161801,0.00537576,-0.00724082,668.976,-379.677,270.424
2123,0,-0.0150394,0.0174888,0.00136382,669.648,-379.987,270.325
2124,0,-0.0132466,0.0347116,0.016967,670.012,-380.075,270.156
2125,0,-0.0153486,0.00537804,-0.0086457,670.832,-381.053,270.593
2126,0,-0.014641,0.0181943,0.000663428,671.5,-381.37,270.488
2127,0,-0.0139317,0.0334544,0.0221603,671.913,-381.381,270.354
2128,0,-0.0129419,0.0353399,0.018853,672.413,-381.857,270.392
2129,0,-0.0131802,0.0360755,0.0180283,673.036,-382.318,270.446
2130,0,-0.0129199,0.0362036,0.0182352,673.639,-382.763,270.505
2131,0,-0.0127539,0.0351957,0.0188231,674.236,-383.186,270.601
2132,0,-0.0137045,0.034502,0.0228589,674.96,-383.615,270.648
2133,0,-0.0133975,0.0355203,0.0191868,675.464,-384.091,270.689
2134,0,-0.0135852,0.0353533,0.0182791,676.047,-384.557,270.77
2135,0,-0.0126568,0.0343067,0.0176499,676.627,-385.003,270.856
2136,0,-0.0127844,0.0343599,0.0176611,677.248,-385.462,270.905
2137,0,-0.0129298,0.0350113,0.0181665,677.874,-385.902,270.931
2138,0,-0.0137313,0.0345307,0.0187366,678.453,-386.35,271.002
2139,0,-0.0137298,0.0338539,0.0191284,679.036,-386.824,271.089
2140,0,-0.0130062,0.0345175,0.0194041,679.654,-387.274,271.149
2141,0,-0.0134108,0.035583,0.0187532,680.283,-387.73,271.178
2142,0,-0.0140485,0.0351627,0.0193027,680.919,-388.202,271.249
2143,0,-0.013579,0.0341275,0.019936,681.488,-388.622,271.325
2144,0,-0.013325,0.0347119,0.0196812,682.09,-389.077,271.383
2145,0,-0.0133334,0.0347866,0.0186945,682.717,-389.543,271.429
2146,0,-0.0136238,0.0350982,0.0177427,683.32,-390.002,271.494
2147,0,-0.0137167,0.0343304,0.0179968,683.925,-390.439,271.574
2148,0,-0.0137549,0.0348718,0.0185868,684.518,-390.872,271.639
2149,0,-0.0135561,0.0352779,0.0194371,685.146,-391.335,271.672
2150,0,-0.0138609,0.0352652,0.0185243,685.76,-391.818,271.75
2151,0,-0.0131132,0.0340957,0.0182764,686.316,-392.257,271.822
2152,0,-0.0126579,0.0354973,0.0192107,686.932,-392.671,271.878
2153,0,-0.0136949,0.0357483,0.0190947,687.575,-393.131,271.922
2154,0,-0.0136226,0.0349046,0.0199507,688.185,-393.602,271.971
2155,0,-0.0136548,0.0350702,0.0197891,688.768,-394.032,272.06
2156,0,-0.0135819,0.0355652,0.0185912,689.369,-394.496,272.118
2157,0,-0.0130973,0.0357874,0.0178331,689.998,-394.975,272.167
2158,0,-0.0136175,0.0356635,0.0175563,690.644,-395.419,272.224
2159,0,-0.0142811,0.0349218,0.0182047,691.227,-395.844,272.299
2160,0,-0.0136018,0.0357224,0.0189832,691.788,-396.277,272.358
2161,0,-0.013704,0.0357297,0.0183719,692.428,-396.768,272.413
2162,0,-0.0138279,0.0350612,0.0182685,693.053,-397.216,272.469
2163,0,-0.0140145,0.0348959,0.0181129,693.642,-397.654,272.533
2164,0,-0.0138743,0.0353376,0.0192765,694.242,-398.095,272.6
2165,0,-0.0138535,0.035346,0.0194383,694.849,-398.553,272.653
2166,0,-0.0138736,0.0347628,0.019717,695.449,-399.014,272.717
2167,0,-0.0135106,0.0341846,0.0186222,696.052,-399.449,272.789
2168,0,-0.0131817,0.035829,0.0176486,696.666,-399.886,272.839
2169,0,-0.0131135,0.0369309,0.0183581,697.293,-400.342,272.88
2170,0,-0.0139069,0.0358506,0.0193415,697.914,-400.781,272.943
2171,0,-0.0142394,0.0355562,0.0189033,698.491,-401.229,273.016
2172,0,-0.0134769,0.035763,0.01886,699.099,-401.708,273.092
2173,0,-0.0127033,0.0370727,0.018855,699.708,-402.159,273.135
2174,0,-0.0139647,0.0357514,0.0189805,700.341,-402.609,273.199
2175,0,-0.0145965,0.0350339,0.0195815,700.953,-403.068,273.265
2176,0,-0.0136922,0.0359836,0.0206918,701.527,-403.528,273.326
2177,0,-0.0133802,0.0357489,0.0197601,702.156,-403.99,273.395
2178,0,-0.0133986,0.0343232,0.0191573,702.763,-404.44,273.464
2179,0,-0.0141388,0.0342877,0.018776,703.376,-404.865,273.512
2180,0,-0.0135873,0.0355799,0.0184535,703.902,-405.233,273.554
2181,0,-0.0132289,0.0366753,0.0197212,704.369,-405.572,273.585
2182,0,-0.013953,0.0373429,0.0200439,704.763,-405.891,273.635
2183,0,-0.0142914,0.0360127,0.0196652,705.118,-406.221,273.695
2184,0,-0.0149719,0.0350026,0.0193221,705.449,-406.577,273.752
2185,0,-0.014496,0.0344811,0.018365,705.751,-406.958,273.788
2186,0,-0.0130176,0.0355646,0.0181103,706.06,-407.36,273.799
2187,0,-0.0126125,0.0367878,0.0184968,706.353,-407.752,273.825
2188,0,-0.0131894,0.0367068,0.0190553,706.586,-408.192,273.857
2189,0,-0.0139145,0.0356183,0.0200061,706.773,-408.692,273.919
2190,0,-0.0140127,0.0354122,0.0193074,706.991,-409.258,273.96
2191,0,-0.0151535,0.0355077,0.019902,707.317,-409.892,273.999
2192,0,-0.0137532,0.0365964,0.0194429,707.656,-410.537,274.012
2193,0,-0.0140553,0.0367849,0.0187847,707.969,-411.194,274.03
2194,0,-0.0146359,0.0352094,0.0199833,708.308,-411.887,274.074
2195,0,-0.0143924,0.0354858,0.0190351,708.609,-412.598,274.11
2196,0,-0.0141737,0.036892,0.0189553,708.89,-413.272,274.16
2197,0,-0.0134722,0.0368622,0.0188482,709.17,-413.962,274.209
2198,0,-0.0139984,0.0352652,0.0186397,709.47,-414.633,274.25
2199,0,-0.0141405,0.0353793,0.0186905,709.834,-415.326,274.26
2200,0,-0.0134588,0.0363927,0.0191226,710.144,-416.003,274.301
2201,0,-0.0133505,0.0368037,0.0192173,710.446,-416.681,274.359
2202,0,-0.0145229,0.0354395,0.0188381,710.771,-417.379,274.421
2203,0,-0.0140265,0.0350557,0.0181805,711.086,-418.079,274.441
2204,0,-0.0213534,0.0367704,0.0153303,711.569,-418.619,274.278
2205,0,-0.0204661,0.0372781,0.0159334,711.855,-419.269,274.329
2206,0,-0.0213972,0.0358961,0.0144603,712.175,-419.946,274.373
2207,0,-0.0224443,0.036964,0.0150589,712.504,-420.655,274.388
2208,0,-0.0209634,0.0367219,0.0149136,712.788,-421.362,274.422
2209,0,-0.0203296,0.0371646,0.0156704,713.081,-422.044,274.461
2210,0,-0.0215697,0.0360192,0.0159406,713.398,-422.7,274.527
2211,0,-0.0216838,0.0364929,0.0152871,713.775,-423.404,274.557
2212,0,-0.0223283,0.0366045,0.0150689,714.117,-424.116,274.589
2213,0,-0.0204888,0.036065,0.0148433,714.39,-424.816,274.645
2214,0,-0.0214656,0.0362007,0.0151318,714.683,-425.448,274.696
2215,0,-0.0216262,0.0357391,0.0152655,715.04,-426.155,274.721
2216,0,-0.0214703,0.036327,0.0142981,715.365,-426.87,274.743
2217,0,-0.0217185,0.0362942,0.0146075,715.643,-427.537,274.803
2218,0,-0.0219574,0.0366729,0.0148199,715.905,-428.184,274.857
2219,0,-0.0217271,0.0363006,0.0150373,716.223,-428.909,274.881
2220,0,-0.0209399,0.0360199,0.014223,716.582,-429.627,274.911
2221,0,-0.0214909,0.0365819,0.0145574,716.907,-430.271,274.964
2222,0,-0.0230768,0.0359377,0.0143265,717.23,-430.933,275.035
2223,0,-0.0229079,0.0363584,0.0152588,717.545,-431.666,275.042
2224,0,-0.0223668,0.0362727,0.0154283,717.89,-432.365,275.052
2225,0,-0.0219677,0.0367054,0.0158088,718.201,-433.017,275.1
2226,0,-0.0215855,0.0364276,0.0147773,718.514,-433.687,275.171
2227,0,-0.0228027,0.0370081,0.0141123,718.839,-434.404,275.198
2228,0,-0.0224799,0.0375475,0.0144912,719.146,-435.11,275.225
2229,0,-0.0211528,0.0385921,0.0156143,719.417,-435.781,275.246
2230,0,-0.0218229,0.0371294,0.0157857,719.717,-436.411,275.317
2231,0,-0.0227208,0.0378388,0.0151106,720.075,-437.112,275.346
2232,0,-0.0219338,0.037252,0.014223,720.447,-437.823,275.377
2233,0,-0.0224683,0.0365946,0.0152203,720.759,-438.504,275.43
2234,0,-0.0224695,0.037022,0.0151376,721.024,-439.155,275.475
2235,0,-0.0230969,0.0370066,0.0153013,721.35,-439.867,275.504
2236,0,-0.023021,0.0378449,0.0146421,721.723,-440.539,275.525
2237,0,-0.0231692,0.0365926,0.0135019,722.055,-441.221,275.588
2238,0,-0.0229323,0.0367091,0.0133304,722.297,-441.893,275.639
2239,0,-0.0228092,0.0380432,0.0137071,722.609,-442.595,275.658
2240,0,-0.0227464,0.03809,0.0146558,722.953,-443.3,275.67
2241,0,-0.0229222,0.0369776,0.0144783,723.28,-443.979,275.719
